upc,price,distributor_items_price,category_name
'729857010580',54.95,43.55,Knives / Multi-Tools / Utility
'729857010672',54.95,43.55,Knives / Multi-Tools / Utility
'729857009720',54.95,43.55,Knives / Multi-Tools / Utility
'729857009706',54.95,43.55,Knives / Multi-Tools / Utility
'729857011815',139.95,105.31,Knives / Multi-Tools / Utility
'729857011822',139.95,105.31,Knives / Multi-Tools / Utility
'729857010252',84.95,72.62,Knives / Multi-Tools / Utility
'729857010870',94.95,72.62,Knives / Multi-Tools / Utility
'729857010795',94.95,72.62,Knives / Multi-Tools / Utility
'729857010818',94.95,72.62,Knives / Multi-Tools / Utility
'729857010856',94.95,72.62,Knives / Multi-Tools / Utility
'729857010832',94.95,72.62,Knives / Multi-Tools / Utility
'729857998765',75.98,65.35,Knives / Multi-Tools / Utility
'729857013352',149.95,112.58,Knives / Multi-Tools / Utility
'729857010108',149.95,112.58,Knives / Multi-Tools / Utility
'729857010092',149.95,112.58,Knives / Multi-Tools / Utility
'729857013246',174.95,130.73,Knives / Multi-Tools / Utility
'729857013253',174.95,130.73,Knives / Multi-Tools / Utility
'798681604364',156.99,136.49,Optics / Rangefinder
'758365223373',17.98,15.16,Accessories / Miscellaneous
'887157019129',219.99,157.49,Hunting / Accessories
'859972005267',62.99,54.42,Accessories / Miscellaneous
'707708213090',38.99,22.71,Optics / Sights / Lasers / Lights
'707708213106',89.99,52.16,Optics / Sights / Lasers / Lights
'707708213038',27.99,16.57,Optics / Sights / Lasers / Lights
'707708213069',39.99,22.71,Optics / Sights / Lasers / Lights
'707708213052',41.99,24.55,Optics / Sights / Lasers / Lights
'707708213045',32.99,19.63,Optics / Sights / Lasers / Lights
'084871250603',13.0,9.4,Accessories / Apparel
'084871319430',18.0,13.02,Accessories / Apparel
'084871319423',18.0,13.02,Accessories / Apparel
'084871315166',13.0,9.31,Accessories / Apparel
'084871315197',13.0,9.4,Accessories / Apparel
'798681647699',654.99,532.99,Optics / Scopes
'798681590643',659.99,532.99,Optics / Scopes
'798681596652',681.99,554.99,Optics / Scopes
'798681627998',929.99,707.99,Optics / Scopes
'798681628001',1029.99,783.99,Optics / Scopes
'798681628018',1449.99,1099.99,Optics / Scopes
'729857010061',189.95,145.27,Knives / Multi-Tools / Utility
'798681599943',799.99,532.99,Optics / Scopes
'798681640522',1339.99,1064.99,Optics / Scopes
'798681600342',1439.99,1139.99,Optics / Scopes
'798681613786',1439.99,1139.99,Optics / Scopes
'798681600113',2169.99,1574.99,Optics / Scopes
'798681600120',2169.99,1711.99,Optics / Scopes
'798681599806',279.99,227.99,Optics / Scopes
'798681639069',654.99,532.99,Optics / Scopes
'798681639076',769.99,645.99,Optics / Binoculars
'887157118457',44.99,35.48,Hunting / Accessories
'798681111282',43.99,38.0,Magazines / 12 Gauge Mags
'798681257850',43.99,38.0,Magazines / 12 Gauge Mags
'798681118236',43.99,38.0,Magazines / 12 Gauge Mags
'798681243297',43.99,38.0,Magazines / 12 Gauge Mags
'642230254336',80.98,69.99,Magazines / 12 Gauge Mags
'661120645078',13.99,11.99,Accessories / Tools
'613485588712',10.99,8.95,Optics / Sights / Lasers / Lights
'798816543339',158.99,138.11,Optics / Sights / Lasers / Lights
'798816543322',113.99,98.86,Optics / Sights / Lasers / Lights
'644406906209',90.0,72.99,Optics / Sights / Lasers / Lights
'644406908814',90.0,72.99,Optics / Sights / Lasers / Lights
'705442000815',19.98,17.3,Knives / Multi-Tools / Utility
'705442004615',7.99,6.28,Knives / Multi-Tools / Accessories
'4712274520264',19.97,15.26,Accessories / Cases
'706397952730',47.99,40.99,Magazines / 12 Gauge Mags
'649898142265',33.99,29.15,Hunting / Accessories
'764503170430',9.99,9.0,Accessories / Cases
'888151019627',8.99,7.26,Accessories / Safety and Protection
'648018126222',79.98,51.25,Accessories / Bags
'648018189470',57.99,36.99,Accessories / Bags
'888151012505',22.99,19.44,Optics / Sights / Lasers / Lights
'810116031191',97.2,75.95,Optics / Sights / Lasers / Lights
'810116031252',97.2,75.95,Optics / Sights / Lasers / Lights
'708279007170',26.99,22.71,Magazines / 12 Gauge Mags
'708279011955',19.98,16.99,Magazines / 12 Gauge Mags
'708279011962',32.99,28.38,Magazines / 12 Gauge Mags
'612409971340',9.99,8.81,Accessories / Gun Cleaning
'706397921583',37.99,32.99,Magazines / 12 Gauge Mags
'708279012006',20.99,17.99,Magazines / 12 Gauge Mags
'706397930042',31.99,26.99,Magazines / 12 Gauge Mags
'706397917869',37.99,32.99,Magazines / 12 Gauge Mags
'887157020101',59.99,46.66,Hunting / Accessories
'887157021405',149.99,119.99,Hunting / Accessories
'887157020606',159.99,125.99,Hunting / Accessories
'887157020026',119.99,79.57,Hunting / Accessories
'887157020620',179.99,141.74,Hunting / Accessories
'887157020033',119.99,79.57,Hunting / Accessories
'887157020613',179.99,141.74,Hunting / Accessories
'887157020040',199.99,118.99,Hunting / Accessories
'887157020064',199.99,133.86,Hunting / Accessories
'887157020088',299.99,209.99,Hunting / Accessories
'887157020071',299.99,236.24,Hunting / Accessories
'887157018030',59.99,47.49,Hunting / Accessories
'887157020149',39.99,31.49,Hunting / Accessories
'812441024695',22.99,19.75,Accessories / Gun Parts
'812699017104',22.99,19.75,Accessories / Gun Parts
'812699017098',22.99,19.75,Accessories / Gun Parts
'736676906000',31.99,26.99,Magazines / 12 Gauge Mags
'736676906529',31.99,26.99,Magazines / 12 Gauge Mags
'736676906475',43.99,37.99,Magazines / 12 Gauge Mags
'736676903825',26.99,22.99,Magazines / 12 Gauge Mags
'736676903689',35.99,30.99,Magazines / 12 Gauge Mags
'736676903504',35.99,30.99,Magazines / 12 Gauge Mags
'736676903511',35.99,30.99,Magazines / 12 Gauge Mags
'736676904129',35.99,30.99,Magazines / 12 Gauge Mags
'736676903412',5.99,5.19,Magazines / 12 Gauge Mags
'736676903696',35.99,30.99,Magazines / 12 Gauge Mags
'736676903252',35.99,30.99,Magazines / 12 Gauge Mags
'736676903269',35.99,30.99,Magazines / 12 Gauge Mags
'812699011805',36.99,31.9,Accessories / Gun Parts
'888151032312',123.99,79.12,Accessories / Bags
'888151032350',66.98,42.58,Accessories / Bags
'888151032343',66.98,42.58,Accessories / Bags
'812441026811',50.99,44.81,Accessories / Gun Parts
'613485584592',11.99,10.16,Optics / Sights / Lasers / Lights
'613485584615',11.99,10.16,Optics / Sights / Lasers / Lights
'813628014546',23.99,20.66,Optics / Optics Accessories
'793139250032',1329.99,1076.48,Optics / Scopes
'793139251381',1329.99,1076.48,Optics / Scopes
'793139251398',1329.99,1076.48,Optics / Scopes
'793139251473',1219.99,987.79,Optics / Scopes
'793139251503',1129.99,914.63,Optics / Scopes
'793139251701',1239.99,1003.31,Optics / Scopes
'793139251848',1129.99,914.63,Optics / Scopes
'793139251855',1129.99,914.63,Optics / Scopes
'793139260123',479.99,388.01,Optics / Scopes
'793139260130',499.99,364.99,Optics / Scopes
'793139260147',509.99,412.4,Optics / Scopes
'793139260154',529.99,429.03,Optics / Scopes
'793139260161',789.99,639.68,Optics / Scopes
'793139270085',2589.99,1890.99,Optics / Scopes
'793139280084',1299.99,1052.09,Optics / Scopes
'793139301567',519.99,421.27,Optics / Scopes
'661120525523',276.99,231.97,Accessories / Firearm Accessories
'604544673807',44.99,41.63,Accessories / Cases
'661120092711',17.98,15.3,Accessories / Reloading
'080999039007',28.99,24.64,Knives / Multi-Tools / Accessories
'030317500009',36.99,31.99,Optics / Scope Mounts
'604544617528',18.98,17.28,Accessories / Cases
'604544617535',18.98,17.28,Accessories / Cases
'604544615715',16.98,14.99,Accessories / Cases
'672352007497',76.99,65.38,Accessories / Safes
'676315028871',26.99,24.34,Accessories / Cases
'848754013996',7.99,4.74,Accessories / Gun Parts
'848754014085',7.99,4.74,Accessories / Gun Parts
'676315002895',24.99,21.6,Accessories / Cases
'676315000143',24.99,21.6,Accessories / Cases
'676315003137',24.99,21.6,Accessories / Cases
'676315002567',24.99,21.6,Accessories / Cases
'676315024835',26.99,24.34,Accessories / Cases
'676315002598',24.99,21.6,Accessories / Cases
'676315003427',24.99,21.6,Accessories / Cases
'030317498986',30.99,24.99,Optics / Scopes
'030317498993',36.99,31.99,Optics / Scope Mounts
'030317499006',28.99,24.99,Optics / Scope Mounts
'030317499013',28.99,24.99,Optics / Scope Mounts
'030317499020',36.99,31.99,Optics / Scope Mounts
'030317499037',28.99,24.99,Optics / Scope Mounts
'030317499044',30.99,24.99,Optics / Scopes
'030317499068',28.99,24.99,Optics / Scope Mounts
'030317499075',28.99,24.99,Optics / Scope Mounts
'734307906887',169.99,147.81,Accessories / Reloading
'010135002725',40.99,34.88,Hunting / Calls
'888151026502',27.99,24.2,Hunting / Accessories
'888151030585',62.99,54.76,Hunting / Accessories
'888151018668',209.99,182.39,Optics / Optics Accessories
'888151026359',153.99,133.92,Hunting / Accessories
'888151026366',153.99,133.92,Hunting / Accessories
'888151018736',146.99,127.59,Optics / Optics Accessories
'888151027400',77.98,67.59,Hunting / Accessories
'813628000273',125.99,109.57,Optics / Optics Accessories
'813628000280',158.99,137.58,Optics / Thermal Scopes
'888151019931',205.99,178.64,Hunting / Accessories
'030317499112',42.99,36.99,Optics / Scope Mounts
'030317499136',42.99,36.99,Optics / Scope Mounts
'030317510350',57.99,49.99,Optics / Scope Mounts
'030317499563',42.99,36.99,Optics / Scope Mounts
'030317499594',45.99,36.99,Optics / Scopes
'030317499600',42.99,36.99,Optics / Scope Mounts
'030317499617',42.99,36.99,Optics / Scope Mounts
'030317510336',42.99,36.99,Optics / Scope Mounts
'030317510343',61.99,49.99,Optics / Scopes
'030317517182',42.99,36.99,Optics / Scope Mounts
'661120486640',21.99,18.99,Hunting / Accessories
'076683497161',13.99,11.99,Accessories / Gun Parts
'649898309019',54.99,43.92,Hunting / Accessories
'859640007388',37.95,23.99,Accessories / Cases
'859640007357',37.95,23.99,Accessories / Cases
'858426004184',27.95,17.99,Accessories / Cases
'858426004412',37.95,23.49,Accessories / Cases
'080926761131',133.99,116.13,Optics / Sights / Lasers / Lights
'080926758131',146.99,69.99,Optics / Sights / Lasers / Lights
'080926754546',168.99,79.99,Optics / Sights / Lasers / Lights
'080926757639',153.99,133.77,Optics / Sights / Lasers / Lights
'080926757134',136.99,118.44,Optics / Sights / Lasers / Lights
'661120000402',86.99,74.99,Hunting / Accessories
'812285026909',14.99,12.49,Magazines / 12 Gauge Mags
'812285026923',14.99,12.49,Magazines / 12 Gauge Mags
'040589018898',390.99,339.99,Black Powder / Black Powder Rifles
'743108050309',59.46,44.29,Accessories / Gun Parts
'029057236231',5.99,4.82,Accessories / Gun Cleaning
'648018090554',29.99,25.99,Hunting / Accessories
'648018127496',19.98,16.99,Hunting / Accessories
'648018121128',32.99,27.99,Hunting / Accessories
'888151027479',12.99,9.08,Accessories / Targets
'080926456709',756.99,658.11,Hunting / Accessories
'080926614208',20.99,18.05,Hunting / Accessories
'080926661349',53.99,46.92,Optics / Sights / Lasers / Lights
'080926666016',32.99,25.99,Optics / Flashlights / Batteries
'080926691407',132.99,115.58,Hunting / Accessories
'080926886100',58.99,50.73,Optics / Sights / Lasers / Lights
'080926143043',13.99,11.93,Optics / Sights / Lasers / Lights
'080926143050',17.98,14.92,Optics / Sights / Lasers / Lights
'080926615205',148.99,128.85,Optics / Sights / Lasers / Lights
'080926220515',10.99,9.22,Optics / Sights / Lasers / Lights
'080926456617',378.99,329.33,Optics / Sights / Lasers / Lights
'080926666047',32.99,28.18,Optics / Sights / Lasers / Lights
'080926733022',24.99,20.99,Optics / Sights / Lasers / Lights
'080926733039',24.99,20.99,Optics / Sights / Lasers / Lights
'080926733015',24.99,20.99,Optics / Sights / Lasers / Lights
'080926733008',24.99,20.99,Optics / Sights / Lasers / Lights
'080926888616',54.99,47.13,Optics / Sights / Lasers / Lights
'080926888630',54.99,47.13,Optics / Sights / Lasers / Lights
'080926888531',48.99,42.29,Optics / Sights / Lasers / Lights
'080926460003',638.99,555.64,Optics / Sights / Lasers / Lights
'080926880634',49.99,42.69,Optics / Sights / Lasers / Lights
'080926880818',112.99,97.99,Optics / Sights / Lasers / Lights
'080926613072',94.99,81.75,Optics / Sights / Lasers / Lights
'080926880658',87.99,76.1,Optics / Sights / Lasers / Lights
'080926730052',8.99,7.03,Optics / Sights / Lasers / Lights
'080926140554',23.99,20.4,Optics / Sights / Lasers / Lights
'0809261400040',69.98,60.41,Optics / Sights / Lasers / Lights
'080926143074',126.99,110.06,Optics / Sights / Lasers / Lights
'080926143067',114.99,99.32,Optics / Sights / Lasers / Lights
'080926143081',132.99,115.42,Optics / Sights / Lasers / Lights
'080926140080',69.98,60.41,Optics / Sights / Lasers / Lights
'080926202214',52.99,45.64,Optics / Sights / Lasers / Lights
'080926202245',151.99,131.54,Optics / Sights / Lasers / Lights
'080926759008',125.99,108.89,Optics / Sights / Lasers / Lights
'080926754584',182.99,158.69,Optics / Sights / Lasers / Lights
'080926757325',140.99,122.12,Optics / Sights / Lasers / Lights
'080926754300',156.99,136.2,Optics / Sights / Lasers / Lights
'080926752771',48.99,42.59,Optics / Sights / Lasers / Lights
'080926746121',177.99,154.59,Optics / Sights / Lasers / Lights
'080926746114',149.99,129.99,Optics / Sights / Lasers / Lights
'080926748125',174.99,151.62,Optics / Sights / Lasers / Lights
'080926747500',98.99,85.95,Optics / Sights / Lasers / Lights
'080926747548',127.99,111.08,Optics / Sights / Lasers / Lights
'080926743007',85.99,74.75,Optics / Sights / Lasers / Lights
'080926747531',137.99,119.68,Optics / Sights / Lasers / Lights
'080926748514',98.99,85.9,Optics / Sights / Lasers / Lights
'080926667020',42.99,36.66,Optics / Sights / Lasers / Lights
'080926661202',22.99,19.35,Optics / Sights / Lasers / Lights
'080926661219',22.99,19.35,Optics / Sights / Lasers / Lights
'080926661226',22.99,19.35,Optics / Sights / Lasers / Lights
'080926661493',59.99,46.99,Optics / Sights / Lasers / Lights
'080926905405',65.98,57.29,Optics / Sights / Lasers / Lights
'080926903395',41.99,35.79,Optics / Sights / Lasers / Lights
'080926905238',146.99,127.49,Optics / Sights / Lasers / Lights
'080926905030',146.99,127.49,Optics / Sights / Lasers / Lights
'080926905139',146.99,127.49,Optics / Sights / Lasers / Lights
'080926692800',80.98,69.99,Optics / Sights / Lasers / Lights
'080926692831',80.98,69.99,Optics / Sights / Lasers / Lights
'080926694248',139.99,119.99,Optics / Sights / Lasers / Lights
'080926694200',139.99,119.99,Optics / Sights / Lasers / Lights
'080926694149',224.99,194.99,Optics / Sights / Lasers / Lights
'080926694347',277.99,239.99,Optics / Sights / Lasers / Lights
'080926694101',226.99,194.99,Optics / Sights / Lasers / Lights
'080926610507',25.99,22.52,Optics / Sights / Lasers / Lights
'080926443112',222.99,193.45,Optics / Sights / Lasers / Lights
'080926449220',12.99,10.74,Optics / Sights / Lasers / Lights
'080926143036',6.99,5.96,Optics / Sights / Lasers / Lights
'084871852777',56.0,40.49,Optics / Sights / Lasers / Lights
'080926741751',28.99,24.41,Optics / Flashlights / Batteries
'080926741027',31.99,27.65,Accessories / Miscellaneous
'080926746190',177.99,153.98,Optics / Sights / Lasers / Lights
'080926741157',34.99,30.03,Accessories / Miscellaneous
'080926614253',20.99,16.99,Optics / Sights / Lasers / Lights
'080926666085',32.99,28.18,Optics / Sights / Lasers / Lights
'080926886131',58.99,44.99,Optics / Flashlights / Batteries
'080926692848',114.99,99.99,Optics / Sights / Lasers / Lights
'080926691926',370.99,322.11,Optics / Sights / Lasers / Lights
'080926691919',370.99,322.11,Optics / Sights / Lasers / Lights
'021291000050',34.99,30.4,Hunting / Decoys
'021291000043',29.99,25.45,Hunting / Decoys
'021291000067',39.99,34.05,Hunting / Decoys
'080926650183',15.99,13.42,Optics / Sights / Lasers / Lights
'080926662186',29.99,25.36,Optics / Sights / Lasers / Lights
'080926661189',22.99,19.35,Optics / Sights / Lasers / Lights
'080926661332',60.99,52.78,Optics / Sights / Lasers / Lights
'640832001709',32.99,28.7,Magazines / 12 Gauge Mags
'017398807654',119.95,67.0,Optics / Sights / Lasers / Lights
'813869020993',32.99,28.61,Optics / Optics Accessories
'813869020962',32.99,28.61,Optics / Optics Accessories
'813869020979',32.99,28.61,Optics / Optics Accessories
'813869020986',32.99,28.61,Optics / Optics Accessories
'029057151114',5.99,5.03,Accessories / Gun Cleaning
'029057151121',5.99,5.03,Accessories / Gun Cleaning
'029057134254',7.99,7.01,Accessories / Gun Cleaning
'029057134322',47.99,42.58,Accessories / Gun Cleaning
'029057151169',12.99,11.3,Accessories / Gun Cleaning
'080999055007',18.98,16.5,Knives / Multi-Tools / Accessories
'4712274529403',54.97,42.89,Accessories / Gun Parts
'705442003380',17.98,15.14,Knives / Multi-Tools / Utility
'792695275312',34.99,31.89,Accessories / Cases
'792695275343',34.99,31.89,Accessories / Cases
'792695275374',34.99,31.89,Accessories / Cases
'792695330509',34.99,31.89,Accessories / Cases
'033552018919',4.99,4.13,Accessories / Safety and Protection
'033552017578',4.99,3.41,Accessories / Apparel
'033552031130',44.99,37.33,Accessories / Apparel
'033552841333',2.99,2.43,Accessories / Safety and Protection
'888151024331',15.99,13.34,Knives / Multi-Tools / Utility
'736676905157',11.99,9.79,Magazines / 12 Gauge Mags
'080926449459',129.99,112.74,Optics / Sights / Lasers / Lights
'080926449473',115.99,100.44,Optics / Sights / Lasers / Lights
'084871319256',152.0,118.64,Accessories / Gun Parts
'084871319263',152.0,118.64,Accessories / Gun Parts
'084871319119',152.0,118.64,Accessories / Gun Parts
'084871840279',23.0,16.64,Optics / Sights / Lasers / Lights
'084871321242',224.0,161.98,Optics / Flashlights / Batteries
'084871321846',89.0,69.92,Optics / Sights / Lasers / Lights
'084871325585',179.0,140.63,Optics / Sights / Lasers / Lights
'084871326742',179.0,140.63,Optics / Sights / Lasers / Lights
'084871326759',179.0,140.63,Optics / Sights / Lasers / Lights
'084871110501',171.0,122.42,Optics / Sights / Lasers / Lights
'084871110495',171.0,123.66,Optics / Sights / Lasers / Lights
'084871327671',206.0,170.25,Optics / Sights / Lasers / Lights
'084871327688',215.0,177.69,Optics / Sights / Lasers / Lights
'084871327695',149.0,123.14,Optics / Sights / Lasers / Lights
'084871327701',159.0,131.4,Optics / Sights / Lasers / Lights
